fold,epoch,class,train_loss,val_loss,val_f1_macro,val_f1_micro,val_hamming_loss,lr,epoch_time_sec
5,17,BOABIS,0.109305,0.251863,0.880735,0.882,0.118,0.001,29.62
5,18,BOABIS,0.110297,0.163044,0.927278,0.9305,0.0695,0.001,29.67
5,19,BOABIS,0.115985,0.224935,0.904121,0.906,0.094,0.001,29.66
5,20,BOABIS,0.093416,0.144958,0.939965,0.9425,0.0575,0.001,29.66
5,21,BOABIS,0.090007,0.291919,0.90508,0.912,0.088,0.001,29.63
5,22,BOABIS,0.095842,0.200351,0.921837,0.927,0.073,0.001,29.63
5,23,BOABIS,0.081165,0.19021,0.927559,0.9305,0.0695,0.001,29.68
5,24,BOABIS,0.094477,0.176089,0.937064,0.94,0.06,0.001,29.64
5,25,BOABIS,0.080031,0.154322,0.944441,0.9465,0.0535,0.001,29.62
5,26,BOABIS,0.074289,0.173025,0.932166,0.9345,0.0655,0.001,29.64
5,27,BOABIS,0.075382,0.241908,0.90188,0.904,0.096,0.00075,29.61
5,28,BOABIS,0.060594,0.191748,0.931911,0.935,0.065,0.00075,29.65
5,29,BOABIS,0.048553,0.195502,0.942768,0.9455,0.0545,0.00075,29.66
5,30,BOABIS,0.055321,0.272736,0.910935,0.9175,0.0825,0.00075,29.62
5,1,BOAFAB,0.257736,0.141231,0.935432,0.9555,0.0445,0.001,29.64
5,2,BOAFAB,0.122366,0.104878,0.953333,0.966,0.034,0.001,29.63
5,3,BOAFAB,0.095662,0.119039,0.941519,0.9595,0.0405,0.001,29.63
5,4,BOAFAB,0.079788,0.063644,0.970211,0.9785,0.0215,0.001,29.64
5,5,BOAFAB,0.05662,0.111787,0.95358,0.965,0.035,0.001,29.61
5,6,BOAFAB,0.062652,0.066994,0.977528,0.9835,0.0165,0.001,29.63
5,7,BOAFAB,0.046023,0.140376,0.925669,0.9415,0.0585,0.001,29.62
5,8,BOAFAB,0.041321,0.051772,0.982182,0.987,0.013,0.001,29.63
5,9,BOAFAB,0.034497,0.061894,0.973699,0.9805,0.0195,0.001,29.63
5,10,BOAFAB,0.030676,0.103108,0.96262,0.9735,0.0265,0.001,29.67
5,11,BOAFAB,0.025075,0.090367,0.966275,0.976,0.024,0.001,29.63
5,12,BOAFAB,0.027317,0.247976,0.902279,0.9215,0.0785,0.001,29.62
5,13,BOAFAB,0.026537,0.040481,0.985619,0.9895,0.0105,0.001,29.66
5,14,BOAFAB,0.023175,0.040152,0.983529,0.988,0.012,0.001,29.62
5,15,BOAFAB,0.02126,0.076886,0.967428,0.976,0.024,0.001,29.67
5,16,BOAFAB,0.020402,0.092401,0.969946,0.9785,0.0215,0.001,29.63
5,17,BOAFAB,0.018706,0.05297,0.978949,0.9845,0.0155,0.001,29.62
5,18,BOAFAB,0.018683,0.072732,0.971237,0.9785,0.0215,0.001,29.62
5,19,BOAFAB,0.020186,0.047835,0.982258,0.987,0.013,0.001,29.65
5,20,BOAFAB,0.021315,0.071955,0.974254,0.9815,0.0185,0.001,29.61
5,21,BOAFAB,0.013082,0.043697,0.984382,0.9885,0.0115,0.001,29.63
5,22,BOAFAB,0.012326,0.049399,0.985639,0.9895,0.0105,0.001,29.6
5,23,BOAFAB,0.016887,0.045975,0.984945,0.989,0.011,0.001,29.64
5,24,BOAFAB,0.015992,0.063561,0.979066,0.9845,0.0155,0.001,29.64
5,25,BOAFAB,0.016677,0.215363,0.928496,0.951,0.049,0.001,29.63
5,26,BOAFAB,0.017169,0.051664,0.982308,0.987,0.013,0.001,29.64
5,27,BOAFAB,0.012222,0.051734,0.982308,0.987,0.013,0.00075,29.63
5,28,BOAFAB,0.013726,0.05267,0.98288,0.9875,0.0125,0.00075,29.62
5,29,BOAFAB,0.014287,0.072346,0.974292,0.9815,0.0185,0.00075,29.62
5,30,BOAFAB,0.013152,0.051628,0.984338,0.9885,0.0115,0.00075,29.63
5,1,DENMIN,0.276576,0.208923,0.903865,0.9375,0.0625,0.001,29.63
5,2,DENMIN,0.169237,0.152162,0.923999,0.9505,0.0495,0.001,29.61
5,3,DENMIN,0.142001,0.137279,0.937147,0.958,0.042,0.001,29.64
5,4,DENMIN,0.137417,0.127886,0.939511,0.96,0.04,0.001,29.62
5,5,DENMIN,0.118763,0.151522,0.931634,0.956,0.044,0.001,29.63
5,6,DENMIN,0.107228,0.117731,0.947636,0.9645,0.0355,0.001,29.63
5,7,DENMIN,0.109204,0.13055,0.941814,0.962,0.038,0.001,29.62
5,8,DENMIN,0.099236,0.11591,0.94769,0.9655,0.0345,0.001,29.61
5,9,DENMIN,0.095387,0.098944,0.948237,0.9655,0.0345,0.001,29.62
5,10,DENMIN,0.092365,0.114558,0.946007,0.963,0.037,0.001,29.63
5,11,DENMIN,0.093595,0.11819,0.938908,0.9605,0.0395,0.001,29.68
5,12,DENMIN,0.086306,0.106613,0.949474,0.9665,0.0335,0.001,29.64
5,13,DENMIN,0.081001,0.111771,0.952061,0.9675,0.0325,0.001,29.62
5,14,DENMIN,0.079142,0.107754,0.950668,0.9665,0.0335,0.001,29.62
5,15,DENMIN,0.077956,0.107466,0.952767,0.9675,0.0325,0.001,29.63
5,16,DENMIN,0.075044,0.129981,0.93902,0.9605,0.0395,0.001,29.64
5,17,DENMIN,0.075919,0.125163,0.934375,0.958,0.042,0.001,29.64
5,18,DENMIN,0.072315,0.106139,0.949025,0.9665,0.0335,0.001,29.62
5,19,DENMIN,0.070256,0.122519,0.937506,0.956,0.044,0.001,29.6
5,20,DENMIN,0.06716,0.109728,0.954396,0.9695,0.0305,0.001,29.65
5,21,DENMIN,0.065062,0.114422,0.944548,0.962,0.038,0.001,29.62
5,22,DENMIN,0.064173,0.124,0.947221,0.9655,0.0345,0.001,29.72
5,23,DENMIN,0.065876,0.092624,0.958031,0.9715,0.0285,0.001,29.69
5,24,DENMIN,0.058423,0.113073,0.953121,0.969,0.031,0.001,29.65
5,25,DENMIN,0.054918,0.096571,0.958802,0.972,0.028,0.001,29.63
5,26,DENMIN,0.05797,0.116735,0.952759,0.968,0.032,0.001,29.66
5,27,DENMIN,0.060103,0.087582,0.96522,0.9765,0.0235,0.00075,29.63
5,28,DENMIN,0.047893,0.091289,0.96226,0.9745,0.0255,0.00075,29.61
5,29,DENMIN,0.044374,0.096932,0.957043,0.971,0.029,0.00075,29.62
5,30,DENMIN,0.041756,0.108345,0.955739,0.9705,0.0295,0.00075,29.65
5,1,LEPPOD,0.300479,0.165312,0.922412,0.9455,0.0545,0.001,29.7
5,2,LEPPOD,0.147282,0.110971,0.956117,0.9705,0.0295,0.001,29.62
5,3,LEPPOD,0.116455,0.085313,0.960911,0.9735,0.0265,0.001,29.61
5,4,LEPPOD,0.103922,0.141409,0.934158,0.957,0.043,0.001,29.62
5,5,LEPPOD,0.089735,0.073156,0.967844,0.978,0.022,0.001,29.79
5,6,LEPPOD,0.076,0.073546,0.963982,0.9755,0.0245,0.001,29.64
5,7,LEPPOD,0.066309,0.377753,0.822843,0.8985,0.1015,0.001,29.64
5,8,LEPPOD,0.058535,0.06229,0.969356,0.979,0.021,0.001,29.63
5,9,LEPPOD,0.056052,0.058371,0.968549,0.9785,0.0215,0.001,29.64
5,10,LEPPOD,0.048961,0.466342,0.786223,0.8175,0.1825,0.001,29.64
5,11,LEPPOD,0.04913,0.078249,0.950184,0.967,0.033,0.001,29.63
5,12,LEPPOD,0.044158,0.059012,0.973286,0.9815,0.0185,0.001,29.67
5,13,LEPPOD,0.037943,0.073577,0.963678,0.9755,0.0245,0.001,29.61
5,14,LEPPOD,0.033712,0.05973,0.968905,0.9785,0.0215,0.001,29.66
5,15,LEPPOD,0.034982,0.052307,0.971887,0.9805,0.0195,0.001,29.66
5,16,LEPPOD,0.031508,0.066762,0.962448,0.9735,0.0265,0.001,29.66
5,17,LEPPOD,0.029616,0.260026,0.880913,0.9075,0.0925,0.001,29.63
5,18,LEPPOD,0.027539,0.071874,0.972137,0.981,0.019,0.001,29.63
5,19,LEPPOD,0.02897,0.072882,0.960789,0.9725,0.0275,0.001,29.62
5,20,LEPPOD,0.025638,0.105548,0.956898,0.971,0.029,0.001,29.68
5,21,LEPPOD,0.022813,0.052374,0.974851,0.9825,0.0175,0.001,29.62
5,22,LEPPOD,0.018981,0.055719,0.974608,0.9825,0.0175,0.001,29.62
5,23,LEPPOD,0.020715,0.0682,0.961422,0.974,0.026,0.001,29.64
5,24,LEPPOD,0.03116,0.050631,0.975273,0.983,0.017,0.001,29.64
5,25,LEPPOD,0.01707,0.065827,0.96905,0.979,0.021,0.001,29.62
5,26,LEPPOD,0.017786,0.09365,0.974525,0.9825,0.0175,0.001,29.61
5,27,LEPPOD,0.023991,0.074186,0.968233,0.9785,0.0215,0.00075,29.67
5,28,LEPPOD,0.010648,0.063594,0.97602,0.9835,0.0165,0.00075,29.6
5,29,LEPPOD,0.010426,0.061183,0.978075,0.985,0.015,0.00075,29.64
5,30,LEPPOD,0.012874,0.067853,0.975942,0.9835,0.0165,0.00075,29.62
